date,name,approximate
2000-04-29,みどりの日,False
2000-05-03,憲法記念日,False
2000-05-04,国民の休日,False
2000-05-05,こどもの日,False
2000-07-20,海の日,False
2000-09-15,敬老の日,False
2000-09-23,秋分の日,True
2000-10-09,体育の日,False
2000-11-03,文化の日,False
2000-11-23,勤労感謝の日,False
2000-12-23,天皇誕生日,False
2000-12-29,年末年始休暇,False
2000-12-30,年末年始休暇,False
2000-12-31,年末年始休暇,False
2001-01-01,元日,False
2001-01-02,年末年始休暇,False
2001-01-03,年末年始休暇,False
2001-01-08,成人の日,False
2001-02-11,建国記念の日,False
2001-02-12,休日,False
2001-03-20,春分の日,True
2001-04-29,みどりの日,False
2001-04-30,休日,False
2001-05-03,憲法記念日,False
2001-05-04,国民の休日,False
2001-05-05,こどもの日,False
2001-07-20,海の日,False
2001-09-15,敬老の日,False
2001-09-23,秋分の日,True
2001-09-24,休日,False
2001-10-08,体育の日,False
2001-11-03,文化の日,False
2001-11-23,勤労感謝の日,False
2001-12-23,天皇誕生日,False
2001-12-24,休日,False
2001-12-29,年末年始休暇,False
2001-12-30,年末年始休暇,False
2001-12-31,年末年始休暇,False
2002-01-01,元日,False
2002-01-02,年末年始休暇,False
2002-01-03,年末年始休暇,False
2002-01-14,成人の日,False
2002-02-11,建国記念の日,False
2002-03-21,春分の日,True
2002-04-29,みどりの日,False
2002-05-03,憲法記念日,False
2002-05-04,休日,False
2002-05-05,こどもの日,False
2002-05-06,休日,False
2002-07-20,海の日,False
2002-09-15,敬老の日,False
2002-09-16,休日,False
2002-09-23,秋分の日,True
2002-10-14,体育の日,False
2002-11-03,文化の日,False
2002-11-04,休日,False
2002-11-23,勤労感謝の日,False
2002-12-23,天皇誕生日,False
2002-12-29,年末年始休暇,False
2002-12-30,年末年始休暇,False
2002-12-31,年末年始休暇,False
2003-01-01,元日,False
2003-01-02,年末年始休暇,False
2003-01-03,年末年始休暇,False
2003-01-13,成人の日,False
2003-02-11,建国記念の日,False
2003-03-21,春分の日,True
2003-04-29,みどりの日,False
2003-05-03,憲法記念日,False
2003-05-05,こどもの日,False
2003-07-21,海の日,False
2003-09-15,敬老の日,False
2003-09-23,秋分の日,True
2003-10-13,体育の日,False
2003-11-03,文化の日,False
2003-11-23,勤労感謝の日,False
2003-11-24,休日,False
2003-12-23,天皇誕生日,False
2003-12-29,年末年始休暇,False
2003-12-30,年末年始休暇,False
2003-12-31,年末年始休暇,False
2004-01-01,元日,False
2004-01-02,年末年始休暇,False
2004-01-03,年末年始休暇,False
2004-01-12,成人の日,False
2004-02-11,建国記念の日,False
2004-03-20,春分の日,True
2004-04-29,みどりの日,False
2004-05-03,憲法記念日,False
2004-05-04,国民の休日,False
2004-05-05,こどもの日,False
2004-07-19,海の日,False
2004-09-20,敬老の日,False
2004-09-23,秋分の日,True
2004-10-11,体育の日,False
2004-11-03,文化の日,False
2004-11-23,勤労感謝の日,False
2004-12-23,天皇誕生日,False
2004-12-29,年末年始休暇,False
2004-12-30,年末年始休暇,False
2004-12-31,年末年始休暇,False
2005-01-01,元日,False
2005-01-02,年末年始休暇,False
2005-01-03,年末年始休暇,False
2005-01-10,成人の日,False
2005-02-11,建国記念の日,False
2005-03-20,春分の日,True
2005-03-21,休日,False
2005-04-29,みどりの日,False
2005-05-03,憲法記念日,False
2005-05-04,国民の休日,False
2005-05-05,こどもの日,False
2005-07-18,海の日,False
2005-09-19,敬老の日,False
2005-09-23,秋分の日,True
2005-10-10,体育の日,False
2005-11-03,文化の日,False
2005-11-23,勤労感謝の日,False
2005-12-23,天皇誕生日,False
2005-12-29,年末年始休暇,False
2005-12-30,年末年始休暇,False
2005-12-31,年末年始休暇,False
2006-01-01,元日,False
2006-01-02,休日,False
2006-01-03,年末年始休暇,False
2006-01-09,成人の日,False
2006-02-11,建国記念の日,False
2006-03-21,春分の日,True
2006-04-29,みどりの日,False
2006-05-03,憲法記念日,False
2006-05-04,国民の休日,False
2006-05-05,こどもの日,False
2006-07-17,海の日,False
2006-09-18,敬老の日,False
2006-09-23,秋分の日,True
2006-10-09,体育の日,False
2006-11-03,文化の日,False
2006-11-23,勤労感謝の日,False
2006-12-23,天皇誕生日,False
2006-12-29,年末年始休暇,False
2006-12-30,年末年始休暇,False
2006-12-31,年末年始休暇,False
2007-01-01,元日,False
2007-01-02,年末年始休暇,False
2007-01-03,年末年始休暇,False
2007-01-08,成人の日,False
2007-02-11,建国記念の日,False
2007-02-12,振替休日,False
2007-03-21,春分の日,True
2007-04-29,昭和の日,False
2007-04-30,振替休日,False
2007-05-03,憲法記念日,False
2007-05-04,みどりの日,False
2007-05-05,こどもの日,False
2007-07-16,海の日,False
2007-09-17,敬老の日,False
2007-09-23,秋分の日,True
2007-09-24,振替休日,False
2007-10-08,体育の日,False
2007-11-03,文化の日,False
2007-11-23,勤労感謝の日,False
2007-12-23,天皇誕生日,False
2007-12-24,振替休日,False
2007-12-29,年末年始休暇,False
2007-12-30,年末年始休暇,False
2007-12-31,年末年始休暇,False
2008-01-01,元日,False
2008-01-02,年末年始休暇,False
2008-01-03,年末年始休暇,False
2008-01-14,成人の日,False
2008-02-11,建国記念の日,False
2008-03-20,春分の日,True
2008-04-29,昭和の日,False
2008-05-03,憲法記念日,False
2008-05-04,みどりの日,False
2008-05-05,こどもの日,False
2008-05-06,振替休日,False
2008-07-21,海の日,False
2008-09-15,敬老の日,False
2008-09-23,秋分の日,True
2008-10-13,体育の日,False
2008-11-03,文化の日,False
2008-11-23,勤労感謝の日,False
2008-11-24,振替休日,False
2008-12-23,天皇誕生日,False
2008-12-29,年末年始休暇,False
2008-12-30,年末年始休暇,False
2008-12-31,年末年始休暇,False
2009-01-01,元日,False
2009-01-02,年末年始休暇,False
2009-01-03,年末年始休暇,False
2009-01-12,成人の日,False
2009-02-11,建国記念の日,False
2009-03-20,春分の日,True
2009-04-29,昭和の日,False
2009-05-03,憲法記念日,False
2009-05-04,みどりの日,False
2009-05-05,こどもの日,False
2009-05-06,振替休日,False
2009-07-20,海の日,False
2009-09-21,敬老の日,False
2009-09-22,国民の休日,False
2009-09-23,秋分の日,True
2009-10-12,体育の日,False
2009-11-03,文化の日,False
2009-11-23,勤労感謝の日,False
2009-12-23,天皇誕生日,False
2009-12-29,年末年始休暇,False
2009-12-30,年末年始休暇,False
2009-12-31,年末年始休暇,False
2010-01-01,元日,False
2010-01-02,年末年始休暇,False
2010-01-03,年末年始休暇,False
2010-01-11,成人の日,False
2010-02-11,建国記念の日,False
2010-03-21,春分の日,True
2010-03-22,振替休日,False
2010-04-29,昭和の日,False
2010-05-03,憲法記念日,False
2010-05-04,みどりの日,False
2010-05-05,こどもの日,False
2010-07-19,海の日,False
2010-09-20,敬老の日,False
2010-09-23,秋分の日,True
2010-10-11,体育の日,False
2010-11-03,文化の日,False
2010-11-23,勤労感謝の日,False
2010-12-23,天皇誕生日,False
2010-12-29,年末年始休暇,False
2010-12-30,年末年始休暇,False
2010-12-31,年末年始休暇,False
2011-01-01,元日,False
2011-01-02,年末年始休暇,False
2011-01-03,年末年始休暇,False
2011-01-10,成人の日,False
2011-02-11,建国記念の日,False
2011-03-21,春分の日,True
2011-04-29,昭和の日,False
2011-05-03,憲法記念日,False
2011-05-04,みどりの日,False
2011-05-05,こどもの日,False
2011-07-18,海の日,False
2011-09-19,敬老の日,False
2011-09-23,秋分の日,True
2011-10-10,体育の日,False
2011-11-03,文化の日,False
2011-11-23,勤労感謝の日,False
2011-12-23,天皇誕生日,False
2011-12-29,年末年始休暇,False
2011-12-30,年末年始休暇,False
2011-12-31,年末年始休暇,False
2012-01-01,元日,False
2012-01-02,振替休日,False
2012-01-03,年末年始休暇,False
2012-01-09,成人の日,False
2012-02-11,建国記念の日,False
2012-03-20,春分の日,True
2012-04-29,昭和の日,False
2012-04-30,振替休日,False
2012-05-03,憲法記念日,False
2012-05-04,みどりの日,False
2012-05-05,こどもの日,False
2012-07-16,海の日,False
2012-09-17,敬老の日,False
2012-09-22,秋分の日,True
2012-10-08,体育の日,False
2012-11-03,文化の日,False
2012-11-23,勤労感謝の日,False
2012-12-23,天皇誕生日,False
2012-12-24,振替休日,False
2012-12-29,年末年始休暇,False
2012-12-30,年末年始休暇,False
2012-12-31,年末年始休暇,False
2013-01-01,元日,False
2013-01-02,年末年始休暇,False
2013-01-03,年末年始休暇,False
2013-01-14,成人の日,False
2013-02-11,建国記念の日,False
2013-03-20,春分の日,True
2013-04-29,昭和の日,False
2013-05-03,憲法記念日,False
2013-05-04,みどりの日,False
2013-05-05,こどもの日,False
2013-05-06,振替休日,False
2013-07-15,海の日,False
2013-09-16,敬老の日,False
2013-09-23,秋分の日,True
2013-10-14,体育の日,False
2013-11-03,文化の日,False
2013-11-04,振替休日,False
2013-11-23,勤労感謝の日,False
2013-12-23,天皇誕生日,False
2013-12-29,年末年始休暇,False
2013-12-30,年末年始休暇,False
2013-12-31,年末年始休暇,False
2014-01-01,元日,False
2014-01-02,年末年始休暇,False
2014-01-03,年末年始休暇,False
2014-01-13,成人の日,False
2014-02-11,建国記念の日,False
2014-03-21,春分の日,True
2014-04-29,昭和の日,False
2014-05-03,憲法記念日,False
2014-05-04,みどりの日,False
2014-05-05,こどもの日,False
2014-05-06,振替休日,False
2014-07-21,海の日,False
2014-09-15,敬老の日,False
2014-09-23,秋分の日,True
2014-10-13,体育の日,False
2014-11-03,文化の日,False
2014-11-23,勤労感謝の日,False
2014-11-24,振替休日,False
2014-12-23,天皇誕生日,False
2014-12-29,年末年始休暇,False
2014-12-30,年末年始休暇,False
2014-12-31,年末年始休暇,False
2015-01-01,元日,False
2015-01-02,年末年始休暇,False
2015-01-03,年末年始休暇,False
2015-01-12,成人の日,False
2015-02-11,建国記念の日,False
2015-03-21,春分の日,True
2015-04-29,昭和の日,False
2015-05-03,憲法記念日,False
2015-05-04,みどりの日,False
2015-05-05,こどもの日,False
2015-05-06,振替休日,False
2015-07-20,海の日,False
2015-09-21,敬老の日,False
2015-09-22,国民の休日,False
2015-09-23,秋分の日,True
2015-10-12,体育の日,False
2015-11-03,文化の日,False
2015-11-23,勤労感謝の日,False
2015-12-23,天皇誕生日,False
2015-12-29,年末年始休暇,False
2015-12-30,年末年始休暇,False
2015-12-31,年末年始休暇,False
2016-01-01,元日,False
2016-01-02,年末年始休暇,False
2016-01-03,年末年始休暇,False
2016-01-11,成人の日,False
2016-02-11,建国記念の日,False
2016-03-20,春分の日,True
2016-03-21,振替休日,False
2016-04-29,昭和の日,False
2016-05-03,憲法記念日,False
2016-05-04,みどりの日,False
2016-05-05,こどもの日,False
2016-07-18,海の日,False
2016-08-11,山の日,False
2016-09-19,敬老の日,False
2016-09-22,秋分の日,True
2016-10-10,体育の日,False
2016-11-03,文化の日,False
2016-11-23,勤労感謝の日,False
2016-12-23,天皇誕生日,False
2016-12-29,年末年始休暇,False
2016-12-30,年末年始休暇,False
2016-12-31,年末年始休暇,False
2017-01-01,元日,False
2017-01-02,振替休日,False
2017-01-03,年末年始休暇,False
2017-01-09,成人の日,False
2017-02-11,建国記念の日,False
2017-03-20,春分の日,True
2017-04-29,昭和の日,False
2017-05-03,憲法記念日,False
2017-05-04,みどりの日,False
2017-05-05,こどもの日,False
2017-07-17,海の日,False
2017-08-11,山の日,False
2017-09-18,敬老の日,False
2017-09-23,秋分の日,True
2017-10-09,体育の日,False
2017-11-03,文化の日,False
2017-11-23,勤労感謝の日,False
2017-12-23,天皇誕生日,False
2017-12-29,年末年始休暇,False
2017-12-30,年末年始休暇,False
2017-12-31,年末年始休暇,False
2018-01-01,元日,False
2018-01-02,年末年始休暇,False
2018-01-03,年末年始休暇,False
2018-01-08,成人の日,False
2018-02-11,建国記念の日,False
2018-02-12,振替休日,False
2018-03-21,春分の日,True
2018-04-29,昭和の日,False
2018-04-30,振替休日,False
2018-05-03,憲法記念日,False
2018-05-04,みどりの日,False
2018-05-05,こどもの日,False
2018-07-16,海の日,False
2018-08-11,山の日,False
2018-09-17,敬老の日,False
2018-09-23,秋分の日,True
2018-09-24,振替休日,False
2018-10-08,体育の日,False
2018-11-03,文化の日,False
2018-11-23,勤労感謝の日,False
2018-12-23,天皇誕生日,False
2018-12-24,振替休日,False
2018-12-29,年末年始休暇,False
2018-12-30,年末年始休暇,False
2018-12-31,年末年始休暇,False
2019-01-01,元日,False
2019-01-02,年末年始休暇,False
2019-01-03,年末年始休暇,False
2019-01-14,成人の日,False
2019-02-11,建国記念の日,False
2019-03-21,春分の日,True
2019-04-29,昭和の日,False
2019-04-30,国民の休日,False
2019-05-01,天皇の即位の日,False
2019-05-02,国民の休日,False
2019-05-03,憲法記念日,False
2019-05-04,みどりの日,False
2019-05-05,こどもの日,False
2019-05-06,振替休日,False
2019-07-15,海の日,False
2019-08-11,山の日,False
2019-08-12,振替休日,False
2019-09-16,敬老の日,False
2019-09-23,秋分の日,True
2019-10-14,体育の日,False
2019-10-22,即位礼正殿の儀の行われる日,False
2019-11-03,文化の日,False
2019-11-04,振替休日,False
2019-11-23,勤労感謝の日,False
2019-12-29,年末年始休暇,False
2019-12-30,年末年始休暇,False
2019-12-31,年末年始休暇,False
2020-01-01,元日,False
2020-01-02,年末年始休暇,False
2020-01-03,年末年始休暇,False
2020-01-13,成人の日,False
2020-02-11,建国記念の日,False
2020-02-23,天皇誕生日,False
2020-02-24,振替休日,False
2020-03-20,春分の日,True
2020-04-29,昭和の日,False
2020-05-03,憲法記念日,False
2020-05-04,みどりの日,False
2020-05-05,こどもの日,False
2020-05-06,振替休日,False
2020-07-23,海の日,False
2020-07-24,スポーツの日,False
2020-08-10,山の日,False
2020-09-21,敬老の日,False
2020-09-22,秋分の日,True
2020-11-03,文化の日,False
2020-11-23,勤労感謝の日,False
2020-12-29,年末年始休暇,False
2020-12-30,年末年始休暇,False
2020-12-31,年末年始休暇,False
2021-01-01,元日,False
2021-01-02,年末年始休暇,False
2021-01-03,年末年始休暇,False
2021-01-11,成人の日,False
2021-02-11,建国記念の日,False
2021-02-23,天皇誕生日,False
2021-03-20,春分の日,True
2021-04-29,昭和の日,False
2021-05-03,憲法記念日,False
2021-05-04,みどりの日,False
2021-05-05,こどもの日,False
2021-07-19,海の日,False
2021-07-22,海の日,False
2021-07-23,スポーツの日,False
2021-08-08,山の日,False
2021-08-09,休日,False
2021-08-11,山の日,False
2021-09-20,敬老の日,False
2021-09-23,秋分の日,True
2021-10-11,スポーツの日,False
2021-11-03,文化の日,False
2021-11-23,勤労感謝の日,False
2021-12-29,年末年始休暇,False
2021-12-30,年末年始休暇,False
2021-12-31,年末年始休暇,False
2022-01-01,元日,False
2022-01-02,年末年始休暇,False
2022-01-03,年末年始休暇,False
2022-01-10,成人の日,False
2022-02-11,建国記念の日,False
2022-02-23,天皇誕生日,False
2022-03-21,春分の日,True
2022-04-29,昭和の日,False
2022-05-03,憲法記念日,False
2022-05-04,みどりの日,False
2022-05-05,こどもの日,False
2022-07-18,海の日,False
2022-08-11,山の日,False
2022-09-19,敬老の日,False
2022-09-23,秋分の日,True
2022-10-10,スポーツの日,False
2022-11-03,文化の日,False
2022-11-23,勤労感謝の日,False
2022-12-29,年末年始休暇,False
2022-12-30,年末年始休暇,False
2022-12-31,年末年始休暇,False
2023-01-01,元日,False
2023-01-02,振替休日,False
2023-01-03,年末年始休暇,False
2023-01-09,成人の日,False
2023-02-11,建国記念の日,False
2023-02-23,天皇誕生日,False
2023-03-21,春分の日,True
2023-04-29,昭和の日,False
2023-05-03,憲法記念日,False
2023-05-04,みどりの日,False
2023-05-05,こどもの日,False
2023-07-17,海の日,False
2023-08-11,山の日,False
2023-09-18,敬老の日,False
2023-09-23,秋分の日,True
2023-10-09,スポーツの日,False
2023-11-03,文化の日,False
2023-11-23,勤労感謝の日,False
2023-12-29,年末年始休暇,False
2023-12-30,年末年始休暇,False
2023-12-31,年末年始休暇,False
2024-01-01,元日,False
2024-01-02,年末年始休暇,False
2024-01-03,年末年始休暇,False
2024-01-08,成人の日,False
2024-02-11,建国記念の日,False
2024-02-12,振替休日,False
2024-02-23,天皇誕生日,False
2024-03-20,春分の日,True
2024-04-29,昭和の日,False
2024-05-03,憲法記念日,False
2024-05-04,みどりの日,False
2024-05-05,こどもの日,False
2024-05-06,振替休日,False
2024-07-15,海の日,False
2024-08-11,山の日,False
2024-08-12,振替休日,False
2024-09-16,敬老の日,False
2024-09-22,秋分の日,True
2024-09-23,振替休日,False
2024-10-14,スポーツの日,False
2024-11-03,文化の日,False
2024-11-04,振替休日,False
2024-11-23,勤労感謝の日,False
2024-12-29,年末年始休暇,False
2024-12-30,年末年始休暇,False
2024-12-31,年末年始休暇,False
2025-01-01,元日,False
2025-01-02,年末年始休暇,False
2025-01-03,年末年始休暇,False
2025-01-13,成人の日,False
2025-02-11,建国記念の日,False
2025-02-23,天皇誕生日,False
2025-02-24,振替休日,False
2025-03-20,春分の日,True
2025-04-29,昭和の日,False
2025-05-03,憲法記念日,False
2025-05-04,みどりの日,False
2025-05-05,こどもの日,False
2025-05-06,振替休日,False
2025-07-21,海の日,False
2025-08-11,山の日,False
2025-09-15,敬老の日,False
2025-09-23,秋分の日,True
2025-10-13,スポーツの日,False
2025-11-03,文化の日,False
2025-11-23,勤労感謝の日,False
2025-11-24,振替休日,False
2025-12-29,年末年始休暇,False
2025-12-30,年末年始休暇,False
2025-12-31,年末年始休暇,False
2026-01-01,元日,False
2026-01-02,年末年始休暇,False
2026-01-03,年末年始休暇,False
2026-01-12,成人の日,False
2026-02-11,建国記念の日,False
2026-02-23,天皇誕生日,False
2026-03-20,春分の日,True
2026-04-29,昭和の日,False
2026-05-03,憲法記念日,False
2026-05-04,みどりの日,False
2026-05-05,こどもの日,False
2026-05-06,振替休日,False
2026-07-20,海の日,False
2026-08-11,山の日,False
2026-09-21,敬老の日,False
2026-09-22,国民の休日,False
2026-09-23,秋分の日,True
2026-10-12,スポーツの日,False
2026-11-03,文化の日,False
2026-11-23,勤労感謝の日,False
2026-12-29,年末年始休暇,False
2026-12-30,年末年始休暇,False
2026-12-31,年末年始休暇,False
2027-01-01,元日,False
2027-01-02,年末年始休暇,False
2027-01-03,年末年始休暇,False
2027-01-11,成人の日,False
2027-02-11,建国記念の日,False
2027-02-23,天皇誕生日,False
2027-03-21,春分の日,True
2027-03-22,振替休日,False
2027-04-29,昭和の日,False
2027-05-03,憲法記念日,False
2027-05-04,みどりの日,False
2027-05-05,こどもの日,False
2027-07-19,海の日,False
2027-08-11,山の日,False
2027-09-20,敬老の日,False
2027-09-23,秋分の日,True
2027-10-11,スポーツの日,False
2027-11-03,文化の日,False
2027-11-23,勤労感謝の日,False
2027-12-29,年末年始休暇,False
2027-12-30,年末年始休暇,False
2027-12-31,年末年始休暇,False
2028-01-01,元日,False
2028-01-02,年末年始休暇,False
2028-01-03,年末年始休暇,False
2028-01-10,成人の日,False
2028-02-11,建国記念の日,False
2028-02-23,天皇誕生日,False
2028-03-20,春分の日,True
2028-04-29,昭和の日,False
2028-05-03,憲法記念日,False
2028-05-04,みどりの日,False
2028-05-05,こどもの日,False
2028-07-17,海の日,False
2028-08-11,山の日,False
2028-09-18,敬老の日,False
2028-09-22,秋分の日,True
2028-10-09,スポーツの日,False
2028-11-03,文化の日,False
2028-11-23,勤労感謝の日,False
2028-12-29,年末年始休暇,False
2028-12-30,年末年始休暇,False
2028-12-31,年末年始休暇,False
2029-01-01,元日,False
2029-01-02,年末年始休暇,False
2029-01-03,年末年始休暇,False
2029-01-08,成人の日,False
2029-02-11,建国記念の日,False
2029-02-12,振替休日,False
2029-02-23,天皇誕生日,False
2029-03-20,春分の日,True
2029-04-29,昭和の日,False
2029-04-30,振替休日,False
2029-05-03,憲法記念日,False
2029-05-04,みどりの日,False
2029-05-05,こどもの日,False
2029-07-16,海の日,False
2029-08-11,山の日,False
2029-09-17,敬老の日,False
2029-09-23,秋分の日,True
2029-09-24,振替休日,False
2029-10-08,スポーツの日,False
2029-11-03,文化の日,False
2029-11-23,勤労感謝の日,False
2029-12-29,年末年始休暇,False
2029-12-30,年末年始休暇,False
2029-12-31,年末年始休暇,False
2030-01-01,元日,False
2030-01-02,年末年始休暇,False
2030-01-03,年末年始休暇,False
2030-01-14,成人の日,False
2030-02-11,建国記念の日,False
2030-02-23,天皇誕生日,False
2030-03-20,春分の日,True
2030-04-29,昭和の日,False
2030-05-03,憲法記念日,False
2030-05-04,みどりの日,False
2030-05-05,こどもの日,False
2030-05-06,振替休日,False
2030-07-15,海の日,False
2030-08-11,山の日,False
2030-08-12,振替休日,False
2030-09-16,敬老の日,False
2030-09-23,秋分の日,True
2030-10-14,スポーツの日,False
2030-11-03,文化の日,False
2030-11-04,振替休日,False
2030-11-23,勤労感謝の日,False
2030-12-29,年末年始休暇,False
2030-12-30,年末年始休暇,False
2030-12-31,年末年始休暇,False
2031-01-01,元日,False
2031-01-02,年末年始休暇,False
2031-01-03,年末年始休暇,False
2031-01-13,成人の日,False
2031-02-11,建国記念の日,False
2031-02-23,天皇誕生日,False
2031-02-24,振替休日,False
2031-03-21,春分の日,True
2031-04-29,昭和の日,False
2031-05-03,憲法記念日,False
2031-05-04,みどりの日,False
2031-05-05,こどもの日,False
2031-05-06,振替休日,False
2031-07-21,海の日,False
2031-08-11,山の日,False
2031-09-15,敬老の日,False
2031-09-23,秋分の日,True
2031-10-13,スポーツの日,False
2031-11-03,文化の日,False
2031-11-23,勤労感謝の日,False
2031-11-24,振替休日,False
2031-12-29,年末年始休暇,False
2031-12-30,年末年始休暇,False
2031-12-31,年末年始休暇,False
2032-01-01,元日,False
2032-01-02,年末年始休暇,False
2032-01-03,年末年始休暇,False
2032-01-12,成人の日,False
2032-02-11,建国記念の日,False
2032-02-23,天皇誕生日,False
2032-03-20,春分の日,True
2032-04-29,昭和の日,False
2032-05-03,憲法記念日,False
2032-05-04,みどりの日,False
2032-05-05,こどもの日,False
2032-07-19,海の日,False
2032-08-11,山の日,False
2032-09-20,敬老の日,False
2032-09-21,国民の休日,False
2032-09-22,秋分の日,True
2032-10-11,スポーツの日,False
2032-11-03,文化の日,False
2032-11-23,勤労感謝の日,False
2032-12-29,年末年始休暇,False
2032-12-30,年末年始休暇,False
2032-12-31,年末年始休暇,False
2033-01-01,元日,False
2033-01-02,年末年始休暇,False
2033-01-03,年末年始休暇,False
2033-01-10,成人の日,False
2033-02-11,建国記念の日,False
2033-02-23,天皇誕生日,False
2033-03-20,春分の日,True
2033-03-21,振替休日,False
2033-04-29,昭和の日,False
2033-05-03,憲法記念日,False
2033-05-04,みどりの日,False
2033-05-05,こどもの日,False
2033-07-18,海の日,False
2033-08-11,山の日,False
2033-09-19,敬老の日,False
2033-09-23,秋分の日,True
2033-10-10,スポーツの日,False
2033-11-03,文化の日,False
2033-11-23,勤労感謝の日,False
2033-12-29,年末年始休暇,False
2033-12-30,年末年始休暇,False
2033-12-31,年末年始休暇,False
2034-01-01,元日,False
2034-01-02,振替休日,False
2034-01-03,年末年始休暇,False
2034-01-09,成人の日,False
2034-02-11,建国記念の日,False
2034-02-23,天皇誕生日,False
2034-03-20,春分の日,True
2034-04-29,昭和の日,False
2034-05-03,憲法記念日,False
2034-05-04,みどりの日,False
2034-05-05,こどもの日,False
2034-07-17,海の日,False
2034-08-11,山の日,False
2034-09-18,敬老の日,False
2034-09-23,秋分の日,True
2034-10-09,スポーツの日,False
2034-11-03,文化の日,False
2034-11-23,勤労感謝の日,False
2034-12-29,年末年始休暇,False
2034-12-30,年末年始休暇,False
2034-12-31,年末年始休暇,False
2035-01-01,元日,False
2035-01-02,年末年始休暇,False
2035-01-03,年末年始休暇,False
2035-01-08,成人の日,False
2035-02-11,建国記念の日,False
2035-02-12,振替休日,False
2035-02-23,天皇誕生日,False
2035-03-21,春分の日,True
2035-04-29,昭和の日,False
2035-04-30,振替休日,False
2035-05-03,憲法記念日,False
2035-05-04,みどりの日,False
2035-05-05,こどもの日,False
2035-07-16,海の日,False
2035-08-11,山の日,False
2035-09-17,敬老の日,False
2035-09-23,秋分の日,True
2035-09-24,振替休日,False
2035-10-08,スポーツの日,False
2035-11-03,文化の日,False
2035-11-23,勤労感謝の日,False
2035-12-29,年末年始休暇,False
2035-12-30,年末年始休暇,False
2035-12-31,年末年始休暇,False
2036-01-01,元日,False
2036-01-02,年末年始休暇,False
2036-01-03,年末年始休暇,False
2036-01-14,成人の日,False
2036-02-11,建国記念の日,False
2036-02-23,天皇誕生日,False
2036-03-20,春分の日,True
2036-04-29,昭和の日,False
2036-05-03,憲法記念日,False
2036-05-04,みどりの日,False
2036-05-05,こどもの日,False
2036-05-06,振替休日,False
2036-07-21,海の日,False
2036-08-11,山の日,False
2036-09-15,敬老の日,False
2036-09-22,秋分の日,True
2036-10-13,スポーツの日,False
2036-11-03,文化の日,False
2036-11-23,勤労感謝の日,False
2036-11-24,振替休日,False
2036-12-29,年末年始休暇,False
2036-12-30,年末年始休暇,False
2036-12-31,年末年始休暇,False
2037-01-01,元日,False
2037-01-02,年末年始休暇,False
2037-01-03,年末年始休暇,False
2037-01-12,成人の日,False
2037-02-11,建国記念の日,False
2037-02-23,天皇誕生日,False
2037-03-20,春分の日,True
2037-04-29,昭和の日,False
2037-05-03,憲法記念日,False
2037-05-04,みどりの日,False
2037-05-05,こどもの日,False
2037-05-06,振替休日,False
2037-07-20,海の日,False
2037-08-11,山の日,False
2037-09-21,敬老の日,False
2037-09-22,国民の休日,False
2037-09-23,秋分の日,True
2037-10-12,スポーツの日,False
2037-11-03,文化の日,False
2037-11-23,勤労感謝の日,False
2037-12-29,年末年始休暇,False
2037-12-30,年末年始休暇,False
2037-12-31,年末年始休暇,False
2038-01-01,元日,False
2038-01-02,年末年始休暇,False
2038-01-03,年末年始休暇,False
2038-01-11,成人の日,False
2038-02-11,建国記念の日,False
2038-02-23,天皇誕生日,False
2038-03-20,春分の日,True
2038-04-29,昭和の日,False
2038-05-03,憲法記念日,False
2038-05-04,みどりの日,False
2038-05-05,こどもの日,False
2038-07-19,海の日,False
2038-08-11,山の日,False
2038-09-20,敬老の日,False
2038-09-23,秋分の日,True
2038-10-11,スポーツの日,False
2038-11-03,文化の日,False
2038-11-23,勤労感謝の日,False
2038-12-29,年末年始休暇,False
2038-12-30,年末年始休暇,False
2038-12-31,年末年始休暇,False
2039-01-01,元日,False
2039-01-02,年末年始休暇,False
2039-01-03,年末年始休暇,False
2039-01-10,成人の日,False
2039-02-11,建国記念の日,False
2039-02-23,天皇誕生日,False
2039-03-21,春分の日,True
2039-04-29,昭和の日,False
2039-05-03,憲法記念日,False
2039-05-04,みどりの日,False
2039-05-05,こどもの日,False
2039-07-18,海の日,False
2039-08-11,山の日,False
2039-09-19,敬老の日,False
2039-09-23,秋分の日,True
2039-10-10,スポーツの日,False
2039-11-03,文化の日,False
2039-11-23,勤労感謝の日,False
2039-12-29,年末年始休暇,False
2039-12-30,年末年始休暇,False
2039-12-31,年末年始休暇,False
2040-01-01,元日,False
2040-01-02,振替休日,False
2040-01-03,年末年始休暇,False
2040-01-09,成人の日,False
2040-02-11,建国記念の日,False
2040-02-23,天皇誕生日,False
2040-03-20,春分の日,True
2040-04-29,昭和の日,False
2040-04-30,振替休日,False
2040-05-03,憲法記念日,False
2040-05-04,みどりの日,False
2040-05-05,こどもの日,False
2040-07-16,海の日,False
2040-08-11,山の日,False
2040-09-17,敬老の日,False
2040-09-22,秋分の日,True
2040-10-08,スポーツの日,False
2040-11-03,文化の日,False
2040-11-23,勤労感謝の日,False
2040-12-29,年末年始休暇,False
2040-12-30,年末年始休暇,False
2040-12-31,年末年始休暇,False
2041-01-01,元日,False
2041-01-02,年末年始休暇,False
2041-01-03,年末年始休暇,False
2041-01-14,成人の日,False
2041-02-11,建国記念の日,False
2041-02-23,天皇誕生日,False
